algorithm,makespan,energy,cost,reliability,load_balance,bentuk_dag
GA,716.4499999999999,466747.446004606,0.126365,0.8314524232214985,60.31285670508873,dag_1930_n100_ccr5_p8_shape0.5
HEFT,654.08,414220.56916585134,0.1028438888888889,0.8490781902778209,66.17351946641062,dag_1931_n100_ccr5_p8_shape0.8
GA,635.8399999999999,407879.5934826371,0.1099913888888888,0.8503180695690027,35.642699813566274,dag_1931_n100_ccr5_p8_shape0.8
HEFT,709.0599999999998,452748.7743350351,0.1153099999999999,0.8359771490025631,63.45708143248131,dag_1932_n100_ccr5_p8_shape1
GA,712.31,456768.6315087532,0.1235972222222222,0.8357598231974015,87.06153660117158,dag_1932_n100_ccr5_p8_shape1
HEFT,767.6799999999998,480385.7701255732,0.1393186111111111,0.8260113207884955,47.22693085744914,dag_1933_n100_ccr5_p8_shape2
GA,695.8199999999999,472363.3927883648,0.1280508333333333,0.830773570163542,70.96739753224713,dag_1933_n100_ccr5_p8_shape2
HEFT,729.98,446851.5022055399,0.1170441666666666,0.8384341784208813,81.00474889077266,dag_1934_n100_ccr5_p8_shape4
GA,738.94,444806.1785259967,0.1368011111111111,0.837833404145013,51.004863073464456,dag_1934_n100_ccr5_p8_shape4
HEFT,574.5099999999999,587364.6687786111,0.1035852777777777,0.8074465645554949,100.98853561997352,dag_1935_n100_ccr5_p16_shape0.5
GA,690.3299999999998,645794.8648037893,0.1800702777777777,0.7926213990826383,65.66432115946476,dag_1935_n100_ccr5_p16_shape0.5
HEFT,444.7600000000001,482860.9266795575,0.0950372222222222,0.8307915150664619,60.8328211268391,dag_1936_n100_ccr5_p16_shape0.8
GA,483.27,500295.423572744,0.13496,0.8256882483568908,51.51532813558181,dag_1936_n100_ccr5_p16_shape0.8
HEFT,456.11,511945.905834119,0.1019019444444444,0.8285746032513748,101.16256298445258,dag_1937_n100_ccr5_p16_shape1
GA,528.5999999999999,536944.8378168748,0.1560952777777777,0.819019979854411,75.59051115219422,dag_1937_n100_ccr5_p16_shape1
HEFT,557.0999999999999,576648.1881529348,0.1179672222222222,0.8093440291250891,98.13075471023345,dag_1938_n100_ccr5_p16_shape2
GA,595.92,583431.1089407974,0.1599313888888889,0.8043326110626056,58.1024338560787,dag_1938_n100_ccr5_p16_shape2
HEFT,490.83,536649.3121243608,0.0962166666666666,0.820748294976078,101.16101434305938,dag_1939_n100_ccr5_p16_shape4
GA,603.1700000000002,590309.7490757166,0.1575144444444444,0.8061276293031804,80.34885485338295,dag_1939_n100_ccr5_p16_shape4
HEFT,154.51,275078.6985308394,0.010715,0.9380661594504904,35.44599100215707,dag_193_n10_ccr10_p32_shape2
GA,157.51,265804.6693543267,0.0100636111111111,0.937166048060014,23.838735232386774,dag_193_n10_ccr10_p32_shape2
HEFT,557.4499999999999,993851.0567584536,0.0970427777777777,0.7467616657344293,100.97154477741688,dag_1940_n100_ccr5_p32_shape0.5
GA,611.4499999999999,1034490.4183661786,0.1904291666666666,0.7339684756468187,54.267017755062106,dag_1940_n100_ccr5_p32_shape0.5
HEFT,523.04,956682.2922338636,0.1055297222222222,0.7552684726706802,110.12256647333184,dag_1941_n100_ccr5_p32_shape0.8
GA,571.4799999999999,970649.2225624692,0.1889775,0.7436514761047212,47.81506850048052,dag_1941_n100_ccr5_p32_shape0.8
HEFT,584.9499999999999,1061366.266809129,0.1112688888888889,0.7357845015012029,121.05196782878738,dag_1942_n100_ccr5_p32_shape1
GA,630.72,1066457.0585838407,0.2297527777777778,0.7250864426453321,51.39896891518696,dag_1942_n100_ccr5_p32_shape1
HEFT,594.8,1083178.248049765,0.1154044444444444,0.7304278650734054,124.80451917479436,dag_1943_n100_ccr5_p32_shape2
GA,647.81,1100131.158487828,0.2210172222222221,0.7181419697665036,60.36035576756566,dag_1943_n100_ccr5_p32_shape2
HEFT,505.04,939603.472160621,0.1115252777777778,0.7490763235916712,105.92289094149208,dag_1944_n100_ccr5_p32_shape4
GA,522.66,913430.9133662416,0.1744836111111111,0.7448646164515552,52.92870298426718,dag_1944_n100_ccr5_p32_shape4
HEFT,494.7899999999999,1687317.0088320293,0.1074561111111111,0.6482622225859256,77.79857911683995,dag_1945_n100_ccr5_p64_shape0.5
GA,549.18,1802926.488692232,0.1864413888888888,0.6260847084648885,43.08388799380458,dag_1945_n100_ccr5_p64_shape0.5
HEFT,540.41,1845848.1064747137,0.1007030555555555,0.6287233148872923,88.49098138963984,dag_1946_n100_ccr5_p64_shape0.8
GA,596.3499999999999,1951260.9306279868,0.1697841666666666,0.606612182911535,43.57745437905626,dag_1946_n100_ccr5_p64_shape0.8
HEFT,438.54,1528318.6649792492,0.1108980555555555,0.6701479299484692,80.52068207094769,dag_1947_n100_ccr5_p64_shape1
GA,476.37000000000006,1572973.959611227,0.1845858333333333,0.6541176831882145,38.1724332499024,dag_1947_n100_ccr5_p64_shape1
HEFT,615.47,2100243.0469234893,0.1132430555555555,0.5933357804610884,101.13832471994849,dag_1948_n100_ccr5_p64_shape2
GA,659.66,2153329.1594002964,0.2149458333333333,0.5767903634894729,43.566032241334256,dag_1948_n100_ccr5_p64_shape2
HEFT,470.86,1633591.020664316,0.1012508333333333,0.6571679904202169,85.46635801388602,dag_1949_n100_ccr5_p64_shape4
GA,485.89,1607469.0120603433,0.1675127777777777,0.6508768663861356,43.39362453829406,dag_1949_n100_ccr5_p64_shape4
HEFT,175.44,298361.97417920653,0.0070761111111111,0.9360361326416548,30.60753808790277,dag_194_n10_ccr10_p32_shape4
GA,181.71,297619.5755324418,0.0069169444444444,0.9341599525583844,18.46571209800181,dag_194_n10_ccr10_p32_shape4
HEFT,1071.69,441920.2329404958,0.1137130555555555,0.8455624937585295,26.05434896519196,dag_1950_n100_ccr8_p4_shape0.5
GA,937.36,447670.0760220193,0.0994208333333333,0.8501180982765858,26.160660669537148,dag_1950_n100_ccr8_p4_shape0.5
HEFT,1052.0899999999997,400756.1340284576,0.1075869444444444,0.8561884287674708,17.967276504801834,dag_1951_n100_ccr8_p4_shape0.8
GA,933.6899999999998,402485.2790647859,0.0996872222222222,0.8602529543655599,65.44912699952529,dag_1951_n100_ccr8_p4_shape0.8
HEFT,1042.9900000000002,439075.35319609975,0.1053772222222222,0.8473837646407021,44.44498650016671,dag_1952_n100_ccr8_p4_shape1
GA,980.98,441891.7479357377,0.1021533333333333,0.8494882242023117,64.02205993509848,dag_1952_n100_ccr8_p4_shape1
HEFT,1095.2700000000002,392793.9440594557,0.1102030555555556,0.8576033349261023,79.72694875845502,dag_1953_n100_ccr8_p4_shape2
GA,940.92,389093.8280300133,0.0976077777777778,0.8629145567866118,46.7205439287687,dag_1953_n100_ccr8_p4_shape2
HEFT,1221.4799999999998,433111.1951157612,0.1121738888888888,0.8436577298416886,65.92544292608147,dag_1954_n100_ccr8_p4_shape4
GA,1014.18,431075.1207970972,0.0997469444444444,0.8506824238691246,84.56587585032952,dag_1954_n100_ccr8_p4_shape4
HEFT,808.7500000000001,432008.5350479135,0.1066788888888889,0.8443575809494428,59.47128616880107,dag_1955_n100_ccr8_p8_shape0.5
GA,720.54,409489.3636716906,0.1167488888888888,0.8503371169070904,54.79592600862641,dag_1955_n100_ccr8_p8_shape0.5
HEFT,840.2199999999999,484796.36265501886,0.1221375,0.8264568261901272,92.59518993022414,dag_1956_n100_ccr8_p8_shape0.8
GA,830.0399999999997,477556.5857428557,0.1552263888888888,0.8271301667764472,51.52635606796645,dag_1956_n100_ccr8_p8_shape0.8
HEFT,733.5400000000001,471740.2978978651,0.1179352777777777,0.830298171444074,77.73247230083447,dag_1957_n100_ccr8_p8_shape1
GA,790.7899999999998,477568.2837921571,0.144771111111111,0.8265041008726283,36.6123338897856,dag_1957_n100_ccr8_p8_shape1
HEFT,584.04,422144.30018491886,0.1013569444444444,0.8481236840443369,43.36709079804311,dag_1958_n100_ccr8_p8_shape2
GA,614.33,429284.5652336693,0.1101508333333333,0.8460709987710676,75.31146900894785,dag_1958_n100_ccr8_p8_shape2
HEFT,769.6499999999999,474613.26395114657,0.1181224999999999,0.829086157345856,80.95364387810378,dag_1959_n100_ccr8_p8_shape4
GA,771.2499999999999,473241.4322204214,0.14406,0.8289800411092997,68.6879561079358,dag_1959_n100_ccr8_p8_shape4
HEFT,246.27,816239.0646851017,0.0112061111111111,0.8405073343471788,32.57318963862961,dag_195_n10_ccr10_p64_shape0.5
GA,247.27,812015.04735714,0.0114391666666666,0.8399695817523826,27.822618993879274,dag_195_n10_ccr10_p64_shape0.5
HEFT,551.2,577751.6114477504,0.1063966666666666,0.8106591474149081,108.1038513941571,dag_1960_n100_ccr8_p16_shape0.5
GA,650.18,618382.0991571564,0.1955669444444444,0.7979220244726846,63.25912376553546,dag_1960_n100_ccr8_p16_shape0.5
HEFT,480.85,522342.04585629614,0.1044877777777777,0.8235080121705947,91.27629387150132,dag_1961_n100_ccr8_p16_shape0.8
GA,505.63000000000005,519896.5417993394,0.1487625,0.8202494316825415,55.66673988642889,dag_1961_n100_ccr8_p16_shape0.8
HEFT,578.47,606655.5823811088,0.1014358333333333,0.8078290618166704,132.11283664605293,dag_1962_n100_ccr8_p16_shape1
GA,645.9699999999999,611608.7756706967,0.1722658333333332,0.7991514513915553,52.97677786854664,dag_1962_n100_ccr8_p16_shape1
HEFT,568.06,573922.2957258035,0.1018416666666666,0.8146320011858297,106.4199526228517,dag_1963_n100_ccr8_p16_shape2
GA,633.5300000000001,600564.6127413068,0.1590894444444444,0.8061431071022495,75.30706666431335,dag_1963_n100_ccr8_p16_shape2
HEFT,519.1600000000001,546528.3356190771,0.1015161111111111,0.8152901637202465,84.79323746620365,dag_1964_n100_ccr8_p16_shape4
GA,559.3000000000001,555125.1530126946,0.1618633333333333,0.8100708224616839,43.96346604473612,dag_1964_n100_ccr8_p16_shape4
HEFT,524.4100000000001,955937.425010965,0.0968061111111111,0.7531765624370566,106.5188494067198,dag_1965_n100_ccr8_p32_shape0.5
GA,573.4100000000001,975704.4954046842,0.1758980555555555,0.7414588607964429,48.45984045574199,dag_1965_n100_ccr8_p32_shape0.5
HEFT,589.13,1057526.1353351553,0.1112469444444444,0.7326825163865429,111.2719621376549,dag_1966_n100_ccr8_p32_shape0.8
GA,640.13,1084105.23960758,0.2050502777777777,0.7208221812948041,53.94977517872227,dag_1966_n100_ccr8_p32_shape0.8
HEFT,468.9599999999999,869214.5785354828,0.0918772222222222,0.7669736751823815,98.06725097816968,dag_1967_n100_ccr8_p32_shape1
GA,513.9599999999999,891968.4162386175,0.1637566666666666,0.7560083937653658,56.37505217703757,dag_1967_n100_ccr8_p32_shape1
HEFT,470.34,877737.619955777,0.0943863888888889,0.7627565256480965,99.37578550663378,dag_1968_n100_ccr8_p32_shape2
GA,506.47,886330.0871325053,0.1715294444444444,0.7539886229603668,57.392956434446646,dag_1968_n100_ccr8_p32_shape2
HEFT,618.5799999999999,1101924.2209900091,0.1225544444444444,0.7231148626064111,111.1167641819094,dag_1969_n100_ccr8_p32_shape4
GA,605.17,1037392.9656790654,0.2173936111111111,0.7262245605006967,58.75892737937099,dag_1969_n100_ccr8_p32_shape4
HEFT,209.72,692715.8913312989,0.0073980555555555,0.8651312927865088,26.492332275955675,dag_196_n10_ccr10_p64_shape0.8
GA,212.72,692084.4588661151,0.0073980555555555,0.8634718342942967,19.148627027510106,dag_196_n10_ccr10_p64_shape0.8
HEFT,555.8899999999999,1887930.7085574483,0.0924197222222222,0.6244814834851218,87.02177140242476,dag_1970_n100_ccr8_p64_shape0.5
GA,566.7699999999999,1850951.585828466,0.1585869444444443,0.6201481982937205,36.08646353408471,dag_1970_n100_ccr8_p64_shape0.5
HEFT,565.17,1912123.1555815064,0.1097477777777777,0.6144100130497379,82.7955488197589,dag_1971_n100_ccr8_p64_shape0.8
GA,625.4399999999999,2044274.635200819,0.2123413888888889,0.5911617561236474,42.64624745303386,dag_1971_n100_ccr8_p64_shape0.8
HEFT,629.61,2154160.8845316945,0.1194541666666666,0.5854568478656884,105.89836009592852,dag_1972_n100_ccr8_p64_shape1
GA,689.61,2253787.6300662686,0.2053836111111111,0.5634014781042987,49.30328539125993,dag_1972_n100_ccr8_p64_shape1
HEFT,731.43,2460496.8893674035,0.1170836111111111,0.5543470191371139,107.80235476478396,dag_1973_n100_ccr8_p64_shape2
GA,644.8299999999999,2102976.2617899287,0.1727363888888889,0.5859385256161164,41.75629363235806,dag_1973_n100_ccr8_p64_shape2
HEFT,589.95,1990809.4227815915,0.1026227777777777,0.6096964918379759,86.67303318863404,dag_1974_n100_ccr8_p64_shape4
GA,639.8800000000001,2085059.362989936,0.1858944444444444,0.5905215201871885,40.90135371948354,dag_1974_n100_ccr8_p64_shape4
HEFT,1006.8300000000002,389229.597727521,0.1030077777777778,0.8605279351493638,31.84033605350296,dag_1975_n100_ccr10_p4_shape0.5
GA,873.37,392144.7084282721,0.0901980555555555,0.8651340612110751,60.27239887931025,dag_1975_n100_ccr10_p4_shape0.5
HEFT,1206.16,436969.5714084367,0.1162458333333333,0.8431442673296088,83.9147545131367,dag_1976_n100_ccr10_p4_shape0.8
GA,1049.54,434404.6669112182,0.108845,0.8484429778863426,73.93484671204325,dag_1976_n100_ccr10_p4_shape0.8
HEFT,1365.67,491612.7290853574,0.1333311111111111,0.8251015576845252,90.09695495224383,dag_1977_n100_ccr10_p4_shape1
GA,1174.21,487691.3441973752,0.1176219444444444,0.8314447738943918,56.67512351111373,dag_1977_n100_ccr10_p4_shape1
HEFT,1144.82,443051.5809996332,0.1075375,0.84310413461765,69.54287598309415,dag_1978_n100_ccr10_p4_shape2
GA,1005.94,444652.78642861394,0.1040530555555555,0.8478007800302791,65.06628056579432,dag_1978_n100_ccr10_p4_shape2
HEFT,1121.4600000000005,417915.1874431545,0.1132611111111111,0.8500871545409879,63.37671043056771,dag_1979_n100_ccr10_p4_shape4
GA,957.22,418777.00260128296,0.0951755555555555,0.8556902720795858,74.65518931505481,dag_1979_n100_ccr10_p4_shape4
HEFT,245.46,811612.9831337081,0.0099386111111111,0.8425148422473457,31.415587614095152,dag_197_n10_ccr10_p64_shape1
GA,250.46,811205.9303681225,0.0099386111111111,0.839823103830571,18.852439084230006,dag_197_n10_ccr10_p64_shape1
HEFT,740.86,466908.8033771563,0.11857,0.8309217933895778,58.92166493077304,dag_1980_n100_ccr10_p8_shape0.5
GA,710.5100000000001,465716.599695993,0.1353169444444444,0.8329417227057965,84.7863769275466,dag_1980_n100_ccr10_p8_shape0.5
HEFT,763.4900000000001,477408.61428440455,0.1209763888888889,0.827401179008463,60.42639483584257,dag_1981_n100_ccr10_p8_shape0.8
GA,728.95,478253.8598257769,0.1370605555555555,0.8296906155751536,102.1339713667439,dag_1981_n100_ccr10_p8_shape0.8
HEFT,783.14,457319.13565901376,0.1254758333333333,0.8345828999094659,72.92851622356942,dag_1982_n100_ccr10_p8_shape1
GA,697.54,445489.75049459527,0.1158741666666666,0.8403177372799036,100.16767225150896,dag_1982_n100_ccr10_p8_shape1
HEFT,836.1300000000001,466553.6082307776,0.1248319444444444,0.8334816438576701,97.67537764561902,dag_1983_n100_ccr10_p8_shape2
GA,772.4900000000001,449287.7455112688,0.1291697222222222,0.8377358860124359,81.04838395101676,dag_1983_n100_ccr10_p8_shape2
HEFT,818.4900000000001,480668.93414702686,0.1150419444444444,0.8275213263821433,89.72053323475393,dag_1984_n100_ccr10_p8_shape4
GA,881.4300000000003,490554.5102050079,0.1645988888888889,0.8233650635879778,50.77122299027833,dag_1984_n100_ccr10_p8_shape4
HEFT,475.98,519404.3286482624,0.1043994444444444,0.8244064550491041,91.53297420192357,dag_1985_n100_ccr10_p16_shape0.5
GA,525.19,532001.1447856966,0.1421327777777778,0.8179408954017455,59.60411825466984,dag_1985_n100_ccr10_p16_shape0.5
HEFT,462.05,501477.1922086355,0.1033866666666666,0.8294609889945472,85.60084956743516,dag_1986_n100_ccr10_p16_shape0.8
GA,562.15,546162.0402027929,0.1581577777777777,0.8162821595705724,53.48380695749572,dag_1986_n100_ccr10_p16_shape0.8
HEFT,545.44,559893.4559438253,0.0947616666666666,0.8181771508459816,106.91579151954122,dag_1987_n100_ccr10_p16_shape1
GA,637.3499999999999,597144.3377892836,0.1553088888888888,0.8062334001865632,59.88852797420108,dag_1987_n100_ccr10_p16_shape1
HEFT,488.9400000000001,526366.8011616969,0.1090766666666666,0.8225430971208527,91.38148907191218,dag_1988_n100_ccr10_p16_shape2
GA,545.0500000000001,542469.4305109624,0.1572655555555556,0.8151916826168475,54.30347464327979,dag_1988_n100_ccr10_p16_shape2
HEFT,639.4799999999999,643694.4758084693,0.1134672222222222,0.7964972517866561,124.46393042263288,dag_1989_n100_ccr10_p16_shape4
GA,726.49,674671.2753513469,0.1871577777777777,0.7854855636531763,66.66661655518949,dag_1989_n100_ccr10_p16_shape4
HEFT,227.08,754161.0305178792,0.0095933333333333,0.8533468418576525,31.050873469665337,dag_198_n10_ccr10_p64_shape2
GA,236.08,763276.9825906472,0.0092069444444444,0.848445692908216,16.304263354921222,dag_198_n10_ccr10_p64_shape2
HEFT,493.74,891167.703143355,0.1094555555555555,0.7591629759991356,86.08665695885051,dag_1990_n100_ccr10_p32_shape0.5
GA,462.78,817669.1061627556,0.1577744444444444,0.7667215356919853,53.133340148941,dag_1990_n100_ccr10_p32_shape0.5
HEFT,470.2000000000001,878902.1629094002,0.1159505555555555,0.7622200389148157,99.83333692354636,dag_1991_n100_ccr10_p32_shape0.8
GA,515.2,898671.7892080744,0.202925,0.7513227193602663,55.89120711040391,dag_1991_n100_ccr10_p32_shape0.8
HEFT,488.23999999999984,914113.1277445516,0.0997688888888888,0.7590913143966822,109.33603608967364,dag_1992_n100_ccr10_p32_shape1
GA,541.99,933227.108821196,0.1879983333333333,0.7461465875688703,50.64719991046061,dag_1992_n100_ccr10_p32_shape1
HEFT,542.61,990517.6046515914,0.0997383333333333,0.7439850041980167,109.64189713084872,dag_1993_n100_ccr10_p32_shape2
GA,590.61,1008220.2436802628,0.1917491666666666,0.7326447109440862,51.541014172554696,dag_1993_n100_ccr10_p32_shape2
HEFT,464.44,880778.2652656964,0.1033213888888889,0.7590563969993263,102.24970084150574,dag_1994_n100_ccr10_p32_shape4
GA,511.44,892756.4892851554,0.1928333333333334,0.7477256098935344,45.95597282515573,dag_1994_n100_ccr10_p32_shape4
HEFT,491.61,1688610.6367038912,0.1082988888888889,0.6434377456387657,80.85151665498742,dag_1995_n100_ccr10_p64_shape0.5
GA,439.4500000000001,1468135.9061781778,0.1674747222222221,0.6652797833266479,42.95149049669752,dag_1995_n100_ccr10_p64_shape0.5
HEFT,506.13,1737448.525813526,0.0965211111111111,0.6431212521316981,85.5942677798047,dag_1996_n100_ccr10_p64_shape0.8
GA,537.13,1763107.348630685,0.1760494444444444,0.6304874680399467,40.44950107329351,dag_1996_n100_ccr10_p64_shape0.8
HEFT,662.83,2237554.1379388385,0.1183380555555555,0.5792772923945906,99.79325444593792,dag_1997_n100_ccr10_p64_shape1
GA,703.83,2293277.681272467,0.2176599999999999,0.5642747504010877,47.79851735653665,dag_1997_n100_ccr10_p64_shape1
HEFT,532.86,1818294.7522238484,0.1084436111111111,0.6321344311111189,86.16925442125446,dag_1998_n100_ccr10_p64_shape2
GA,487.18,1601488.5906441151,0.1804205555555556,0.6508878012093432,33.80715977362377,dag_1998_n100_ccr10_p64_shape2
HEFT,552.57,1893284.3730387103,0.1097458333333333,0.6225667671057813,93.4193487719498,dag_1999_n100_ccr10_p64_shape4
GA,608.57,1995879.043051744,0.2087030555555556,0.600649085099478,49.38490866995988,dag_1999_n100_ccr10_p64_shape4
HEFT,214.43,710485.4645805157,0.0112397222222222,0.8616135730122966,28.392641117339817,dag_199_n10_ccr10_p64_shape4
GA,218.43,710444.7377649589,0.0081341666666666,0.859410663193036,19.400265660894792,dag_199_n10_ccr10_p64_shape4
HEFT,201.09,345166.730966234,0.0088544444444444,0.9259872623427045,37.68567350867461,dag_19_n10_ccr0.1_p32_shape4
GA,206.09,339851.3387840264,0.0088544444444444,0.924506867354764,23.932670625868116,dag_19_n10_ccr0.1_p32_shape4
HEFT,182.42,54950.29717136278,0.0086133333333333,0.9828735538680392,77.73865120817743,dag_1_n10_ccr0.1_p4_shape0.8
GA,178.85,49479.40514397541,0.0086394444444444,0.9830139182333087,54.65938612595888,dag_1_n10_ccr0.1_p4_shape0.8
HEFT,233.17999999999995,78605.93357063211,0.0139355555555555,0.9720068764594142,76.92735073864603,dag_200_n20_ccr0.1_p4_shape0.5
GA,237.17999999999995,74694.48844759254,0.0159255555555555,0.9718513678002052,51.178262556805606,dag_200_n20_ccr0.1_p4_shape0.5
HEFT,411.5,136403.90041312273,0.0237672222222222,0.9557726576657312,176.31473194262583,dag_201_n20_ccr0.1_p4_shape0.8
GA,413.5,127462.00120918984,0.0293563888888888,0.9556961989115088,136.27665353977548,dag_201_n20_ccr0.1_p4_shape0.8
HEFT,320.77,104794.12395174112,0.0194702777777777,0.9638438295855796,116.04212166278242,dag_202_n20_ccr0.1_p4_shape1
GA,322.77,102519.06286209992,0.0208474999999999,0.9637667251634308,104.20465408672172,dag_202_n20_ccr0.1_p4_shape1
HEFT,288.4,97499.55166435508,0.0180419444444444,0.9654115421555932,95.4568504613472,dag_203_n20_ccr0.1_p4_shape2
GA,290.4,91220.9758953168,0.0210802777777777,0.9653343123214554,53.96862637990088,dag_203_n20_ccr0.1_p4_shape2
HEFT,254.14,85852.53553159676,0.0172783333333333,0.9704315592334404,95.66048034585651,dag_204_n20_ccr0.1_p4_shape4
GA,258.14,79077.90323080498,0.0216433333333333,0.9702763026048246,55.67946389828119,dag_204_n20_ccr0.1_p4_shape4
HEFT,231.07,125852.22625178518,0.0161630555555555,0.960369089672924,75.20037955831265,dag_205_n20_ccr0.1_p8_shape0.5
GA,240.36,124476.65535030788,0.0194491666666666,0.9596556085279134,65.95744342268841,dag_205_n20_ccr0.1_p8_shape0.5
HEFT,253.27000000000004,130767.34342796226,0.0162797222222222,0.961991946474117,82.72953315084732,dag_206_n20_ccr0.1_p8_shape0.8
GA,255.21000000000004,121549.97120018808,0.0187394444444444,0.961842656909194,57.2920532852756,dag_206_n20_ccr0.1_p8_shape0.8
HEFT,238.19000000000003,124617.5510306898,0.0139394444444444,0.96250193734139,76.71518675315487,dag_207_n20_ccr0.1_p8_shape1
GA,247.19000000000003,114928.5226748655,0.0173247222222222,0.961809185367142,39.6198535188754,dag_207_n20_ccr0.1_p8_shape1
HEFT,220.64,125290.56005257434,0.0165669444444444,0.9618765143666052,81.53956356754502,dag_208_n20_ccr0.1_p8_shape2
GA,223.96,110021.05907304876,0.0176755555555555,0.9616210738883864,38.91141438759143,dag_208_n20_ccr0.1_p8_shape2
HEFT,257.88,142839.79300449823,0.0216033333333333,0.9555004923710056,87.78956446281886,dag_209_n20_ccr0.1_p8_shape4
GA,262.88,127940.597991479,0.0284352777777777,0.9551183686039056,40.54774822002186,dag_209_n20_ccr0.1_p8_shape4
HEFT,203.89,673799.4971308059,0.0089605555555555,0.8671712513194827,25.856891078492783,dag_20_n10_ccr0.1_p64_shape0.5
GA,205.88,673159.7399941714,0.0083536111111111,0.8660675250159046,21.12614787843604,dag_20_n10_ccr0.1_p64_shape0.5
HEFT,225.61,222417.5365010416,0.0188277777777777,0.9403051770231208,67.96567049805364,dag_210_n20_ccr0.1_p16_shape0.5
GA,235.55,214054.1646784122,0.0182666666666666,0.9388109042302724,48.32316428225702,dag_210_n20_ccr0.1_p16_shape0.5
HEFT,336.09000000000003,307422.7822309501,0.0193930555555555,0.924893392003342,84.25942158991282,dag_211_n20_ccr0.1_p16_shape0.8
GA,348.09000000000003,295865.08173173614,0.0199194444444444,0.9231193003636706,49.98200082696437,dag_211_n20_ccr0.1_p16_shape0.8
HEFT,297.01,273643.2586444901,0.0167247222222222,0.9324740092225512,76.35077796754922,dag_212_n20_ccr0.1_p16_shape1
GA,302.01,254773.50541372804,0.0199958333333333,0.931728328327301,36.67373323760936,dag_212_n20_ccr0.1_p16_shape1
HEFT,210.71,200756.08029993836,0.0157758333333333,0.946563141542967,57.88530520204013,dag_213_n20_ccr0.1_p16_shape2
GA,212.71,191070.00912039867,0.0204041666666666,0.946260289796537,42.34602537428986,dag_213_n20_ccr0.1_p16_shape2
HEFT,289.89,273423.37076132325,0.0199511111111111,0.930803022828172,79.70109279625133,dag_214_n20_ccr0.1_p16_shape4
GA,293.89,254329.14876314264,0.0255269444444444,0.93020749948136,45.77038976875042,dag_214_n20_ccr0.1_p16_shape4
HEFT,270.64,465024.4468297369,0.0196647222222222,0.894129016913501,48.89219746837209,dag_215_n20_ccr0.1_p32_shape0.5
GA,273.64,454965.9870998392,0.0208813888888888,0.893271064940102,33.31432917116897,dag_215_n20_ccr0.1_p32_shape0.5
HEFT,288.66,503730.1870020093,0.0207947222222222,0.8879683309238171,58.808596913782445,dag_216_n20_ccr0.1_p32_shape0.8
GA,292.66,484453.9266725893,0.0229052777777777,0.8868324585736233,32.9920846812217,dag_216_n20_ccr0.1_p32_shape0.8
HEFT,189.33,345777.4957481646,0.0183219444444444,0.9187073971309024,47.41266277941661,dag_217_n20_ccr0.1_p32_shape1
GA,191.33,332003.80823707726,0.0210652777777777,0.9181196125078812,35.04283643461334,dag_217_n20_ccr0.1_p32_shape1
HEFT,287.27,487062.25380304246,0.0209891666666666,0.8906194919690936,46.7082960345117,dag_218_n20_ccr0.1_p32_shape2
GA,289.27,479116.0610156601,0.0166052777777777,0.8900496778541999,34.048175391345694,dag_218_n20_ccr0.1_p32_shape2
HEFT,307.64000000000004,523860.1487777923,0.0202602777777777,0.8849724184969787,52.76389624234916,dag_219_n20_ccr0.1_p32_shape4
GA,312.64000000000004,511687.0634915558,0.0164958333333333,0.8835575947881797,28.294285725882947,dag_219_n20_ccr0.1_p32_shape4
HEFT,151.03,497683.2143944912,0.0071922222222222,0.8997114303643984,18.22875905054476,dag_21_n10_ccr0.1_p64_shape0.8
GA,153.03,495575.3974384107,0.0064286111111111,0.8985605364627646,11.410350606675586,dag_21_n10_ccr0.1_p64_shape0.8
HEFT,233.23,781361.3442524547,0.0159097222222222,0.8419401062412245,34.87444740985665,dag_220_n20_ccr0.1_p64_shape0.5
GA,241.23,786762.4167806656,0.0176936111111111,0.8376403895648312,22.07435521897148,dag_220_n20_ccr0.1_p64_shape0.5
HEFT,295.12,979087.7787340744,0.0156594444444444,0.8095369997428165,39.3419662237312,dag_221_n20_ccr0.1_p64_shape0.8
GA,306.12,989226.8326799948,0.0155666666666666,0.8038578732454276,19.76514364163851,dag_221_n20_ccr0.1_p64_shape0.8
HEFT,197.64,657564.6456182959,0.0164838888888888,0.8641659991384139,26.99995731919025,dag_222_n20_ccr0.1_p64_shape1
GA,206.56,671976.2720759101,0.0159463888888888,0.8592467032807718,17.355036229857966,dag_222_n20_ccr0.1_p64_shape1
HEFT,455.02,1508759.420618874,0.0225380555555555,0.7266490901693401,60.69234494804644,dag_223_n20_ccr0.1_p64_shape2
GA,471.02,1520207.9128062504,0.0199386111111111,0.719246171119124,29.07517391981107,dag_223_n20_ccr0.1_p64_shape2
HEFT,278.45000000000005,927696.319303286,0.0179855555555555,0.8187978917523825,39.33308044429146,dag_224_n20_ccr0.1_p64_shape4
GA,289.45000000000005,936146.8880635692,0.0212455555555555,0.813053797529964,19.54754605876765,dag_224_n20_ccr0.1_p64_shape4
HEFT,327.92999999999995,98285.60552556948,0.0198166666666666,0.9646190716301076,91.75765236026184,dag_225_n20_ccr0.5_p4_shape0.5
GA,306.03,98293.79995425284,0.0170575,0.9654644481577146,102.512402664263,dag_225_n20_ccr0.5_p4_shape0.5
HEFT,303.36000000000007,107936.97715585445,0.0206830555555555,0.960711426217232,84.35656954262663,dag_226_n20_ccr0.5_p4_shape0.8
